"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","Foundation","BsmtExposure","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","LowQualFinSF","GrLivArea","BedroomAbvGr","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","PavedDrive","WoodDeckSF","PoolArea","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","SalePrice","NewBuild","BSmtFinSFComb","TotalArea","TotalBaths","PorchSF","Neigh_Cat","AgeCat","LastSold","RemodelFromCat","SeasonSale","GarageScore","OverallScore","ExterScore","KitchenScore","GarageGrade"
1391,"20","RL",70,9100,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",244,4,"PConc",4,125,1525,"GasA",5,2,4,0,1525,3,6,5,0,1,"Attchd",3,2,3,219,0,1,"None",0,"WD","Normal",235000,0,1400,3050,3,36,3,3,4,1,2,16,35,12,4,2164
1392,"90","RL",65,8944,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","Duplex","1Story",5,5,"Gable","CompShg","Plywood","Plywood","None",0,3,"CBlock",2,1584,1584,"GasA",3,2,4,0,1584,4,8,3,0,1,"Detchd",2,3,3,0,0,1,"None",0,"WD","Normal",124000,0,0,3168,2,152,2,2,1,1,2,16,25,9,6,3168
1393,"85","RL",68,7838,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","SFoyer",5,5,"Gable","CompShg","HdBoard","HdBoard","None",0,3,"CBlock",4,95,864,"GasA",3,2,4,0,900,3,6,5,1,2,"Attchd",3,1,3,175,0,2,"None",0,"WD","Normal",123000,0,769,1764,2,144,2,2,4,1,1,16,25,9,3,1152
1394,"190","RM",60,10800,"Pave","Pave","Reg","Lvl",4,"Inside",1,"Norm","Norm","2fmCon","1.5Fin",6,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,"BrkTil",2,482,482,"GasA",5,1,4,0,1912,3,7,5,1,4,"Detchd",2,2,3,0,0,1,"None",0,"WD","Normal",163000,0,0,2394,2,237,2,1,2,4,2,20,42,9,6,3360
1395,"120","RL",53,4045,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",7,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",45,4,"PConc",4,286,1356,"GasA",5,2,4,0,1500,2,6,5,1,5,"Attchd",4,3,3,161,0,1,"None",0,"New","Partial",246578,1,1070,2856,3,20,3,4,4,6,2,16,35,12,4,2592
1396,"60","RL",88,12665,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",245,4,"PConc",5,1094,1094,"GasA",5,2,4,0,2482,4,9,5,1,5,"BuiltIn",4,3,3,144,0,1,"None",0,"WD","Normal",281213,0,0,3576,2.5,39,4,4,3,5,1,16,40,12,4,2568
1397,"20","RL",155,57200,"Pave","None","IR1","Bnk",4,"Inside",3,"Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,"CBlock",4,60,747,"GasA",3,2,4,0,1687,3,7,4,2,4,"Detchd",2,2,1,0,0,1,"None",0,"WD","Normal",160000,0,687,2434,2,50,4,2,0,2,3,16,25,9,3,2288
1398,"70","RM",51,6120,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",5,8,"Gable","CompShg","MetalSd","MetalSd","None",0,3,"BrkTil",3,939,939,"GasA",5,2,4,0,1513,4,8,5,0,1,"Detchd",2,1,1,24,0,1,"None",0,"WD","Normal",137500,0,0,2452,1.5,150,2,1,3,4,3,9,40,9,3,540
1399,"50","RL",60,7200,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1.5Fin",5,4,"Gable","CompShg","VinylSd","Wd Sdng","None",0,3,"CBlock",2,676,1208,"GasA",4,2,3,0,1904,3,7,4,0,1,"Attchd",2,1,3,0,0,5,"None",0,"WD","Normal",138000,0,532,3112,2.5,168,2,2,1,2,3,16,20,9,3,960
1400,"50","RL",51,6171,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1.5Fin",6,6,"Gable","CompShg","WdShing","Wd Shng","None",0,3,"BrkTil",2,712,976,"GasA",5,2,4,0,1608,3,7,5,1,5,"Detchd",2,1,3,147,0,4,"None",0,"WD","Normal",137450,0,264,2584,2.5,16,2,1,1,3,2,12,36,9,4,648
1401,"50","RM",50,6000,"Pave","None","Reg","Lvl",4,"Corner",1,"Norm","Norm","1Fam","1.5Fin",6,7,"Gable","CompShg","WdShing","Wd Shng","None",0,3,"BrkTil",2,862,862,"GasA",3,2,4,0,1158,3,5,5,1,5,"BuiltIn",3,1,3,0,0,1,"None",0,"WD","Normal",120000,0,0,2020,1,112,2,1,2,2,3,16,42,9,3,832
1402,"60","RL",62,7415,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,"PConc",2,80,839,"GasA",5,2,4,0,1593,3,8,5,1,4,"Attchd",4,2,3,100,0,1,"None",0,"WD","Normal",193000,0,759,2432,3.5,75,3,4,2,1,2,16,30,9,3,1592
1403,"20","RL",64,6762,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",4,1286,1286,"GasA",5,2,4,0,1294,2,6,5,1,5,"Attchd",3,2,3,168,0,1,"None",0,"New","Partial",193879,1,0,2580,2,55,3,4,4,6,3,16,35,12,4,2648
1404,"20","RL",49,15256,"Pave","None","IR1","Lvl",4,"CulDSac",1,"RRAn","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",84,4,"PConc",5,556,1485,"GasA",5,2,4,0,1464,3,6,5,0,1,"Attchd",2,3,3,168,0,1,"None",0,"WD","Normal",282922,1,929,2949,3,160,4,4,3,6,2,16,40,12,4,3016
1405,"50","RL",60,10410,"Pave","Grvl","Reg","Lvl",4,"Corner",1,"Artery","Norm","1Fam","1.5Fin",3,4,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,"PConc",2,672,672,"GasA",3,2,4,0,1214,3,6,5,0,1,"Detchd",2,3,3,216,0,4,"None",0,"WD","Family",105000,0,0,1886,1,160,2,1,4,2,1,16,12,9,3,3744
1406,"120","RM",44,3842,"Pave","None","IR1","HLS",4,"Inside",2,"Norm","Norm","TwnhsE","1Story",8,5,"Hip","CompShg","CemntBd","CmentBd","Stone",174,4,"PConc",5,221,1594,"GasA",5,2,4,0,1646,2,5,5,1,5,"Attchd",4,2,3,128,0,1,"None",0,"WD","Normal",275000,0,1373,3240,3.5,208,4,4,2,5,1,16,40,12,4,1928
1407,"85","RL",70,8445,"Pave","None","Reg","Lvl",4,"Corner",1,"Norm","Norm","1Fam","SFoyer",5,7,"Gable","CompShg","HdBoard","Wd Shng","None",0,3,"CBlock",4,112,768,"GasA",3,2,4,0,768,2,5,5,0,1,"Detchd",2,2,3,58,0,4,"None",0,"WD","Normal",133000,0,656,1536,2,0,3,3,1,5,2,16,35,9,3,1584
1408,"20","RL",56,8780,"Pave","None","IR1","Lvl",4,"Corner",1,"Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","HdBoard","Plywood","None",0,3,"CBlock",2,208,833,"GasA",5,2,4,0,833,3,5,5,0,1,"None",1,0,3,0,0,4,"None",0,"WD","Normal",112000,0,625,1666,2,0,2,3,1,1,2,1,25,9,3,0
1409,"70","RM",60,7740,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",4,7,"Gable","CompShg","VinylSd","VinylSd","None",0,3,"CBlock",2,622,622,"GasA",4,2,4,0,1363,3,6,5,0,1,"Detchd",2,2,3,0,0,1,"None",0,"WD","Normal",125500,0,0,1985,1,168,2,1,0,2,3,16,28,9,3,2112
1410,"60","RL",46,20544,"Pave","None","IR1","Lvl",4,"CulDSac",1,"Norm","Norm","1Fam","2Story",7,6,"Gable","CompShg","Plywood","Plywood","BrkFace",123,3,"CBlock",2,791,791,"GasA",4,2,4,0,2093,3,7,5,1,4,"Attchd",4,2,3,364,0,4,"None",0,"WD","Normal",215000,0,0,2884,2.5,63,3,3,2,3,1,16,42,12,3,2168
1411,"60","RL",79,12420,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",2,278,944,"GasA",5,2,4,0,1840,3,6,5,0,1,"Attchd",3,2,3,0,0,1,"None",0,"WD","Normal",230000,0,666,2784,3.5,45,3,4,1,1,3,16,35,12,4,2488
1412,"50","RL",80,9600,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1.5Fin",6,8,"Gable","CompShg","VinylSd","VinylSd","None",0,3,"CBlock",2,736,856,"GasA",5,2,4,0,1668,3,6,4,0,1,"Attchd",2,1,3,0,0,4,"None",0,"WD","Normal",140000,0,120,2524,1.5,0,2,2,1,5,2,16,48,12,3,1084
1413,"90","RL",60,7200,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","Duplex","1Story",4,5,"Gable","CompShg","BrkFace","Stone","None",0,3,"Slab",1,0,0,"Wall",2,1,3,0,1040,2,6,5,0,1,"Detchd",2,2,3,0,0,1,"None",0,"WD","Normal",90000,0,0,1040,2,0,2,2,1,2,3,16,20,9,6,1680
1414,"20","RL",88,10994,"Pave","None","IR1","Lvl",4,"Corner",1,"Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",366,4,"PConc",2,868,1844,"GasA",5,2,4,0,1844,2,7,5,1,5,"Attchd",4,2,3,165,0,1,"None",0,"COD","Abnorml",257000,0,976,3688,3,44,3,4,1,5,2,16,40,12,4,2480
1415,"50","RL",64,13053,"Pave","Pave","Reg","Bnk",4,"Inside",1,"Norm","Norm","1Fam","1.5Fin",6,7,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,3,"BrkTil",2,833,833,"GasA",4,2,4,0,1848,4,8,5,1,5,"Detchd",2,2,1,0,0,1,"None",0,"WD","Normal",207000,0,0,2681,1.5,220,2,1,2,4,3,16,42,9,4,1480
1416,"120","RL",51,3635,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",7,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",130,4,"PConc",2,398,1386,"GasA",5,2,4,0,1569,1,7,5,1,4,"Attchd",3,3,3,143,0,1,"None",0,"WD","Normal",175900,0,988,2955,2.5,20,3,4,1,1,3,16,35,12,4,2640
1417,"190","RM",60,11340,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","2fmCon","2Story",4,6,"Gable","CompShg","VinylSd","AsbShng","None",0,3,"PConc",2,777,777,"GasA",4,2,4,0,2290,4,11,5,0,1,"Detchd",2,2,1,0,0,1,"None",0,"WD","Normal",122500,0,0,3067,2,114,2,1,0,2,2,16,24,9,6,2240
1418,"60","RL",160,16545,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",731,4,"PConc",3,503,1284,"GasA",5,2,4,0,2450,3,7,5,1,4,"Attchd",4,3,3,0,0,1,"None",0,"WD","Normal",340000,0,781,3734,3.5,126,5,3,1,1,3,16,40,12,4,4276
1419,"20","RL",71,9204,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","HdBoard","HdBoard","None",0,3,"CBlock",2,247,1144,"GasA",3,2,4,0,1144,3,6,5,0,1,"Detchd",2,1,3,0,0,1,"None",0,"COD","Normal",124000,0,897,2288,2.5,88,2,2,2,1,2,16,25,9,3,1344
1420,"20","RL",85,16381,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",6,5,"Gable","CompShg","Plywood","Plywood","BrkFace",312,4,"CBlock",4,734,1844,"GasA",4,2,4,0,1844,3,7,5,1,4,"Attchd",3,2,3,0,0,1,"None",0,"WD","Normal",223000,0,1110,3688,3,289,4,2,4,1,1,16,30,16,4,2160
1421,"60","RL",90,11700,"Pave","None","Reg","Lvl",4,"Corner",1,"Norm","Norm","1Fam","2Story",6,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",420,3,"CBlock",2,304,708,"GasA",4,2,4,0,1416,3,7,5,1,4,"Attchd",3,2,3,0,0,1,"None",0,"WD","Normal",179900,0,404,2124,2.5,288,3,2,4,1,3,16,36,9,3,3104
1422,"120","RL",53,4043,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",6,5,"Gable","CompShg","Plywood","Plywood","None",0,3,"CBlock",2,709,1069,"GasA",3,2,4,0,1069,2,4,5,1,3,"Attchd",3,2,3,0,0,1,"None",0,"WD","Normal",127500,0,360,2138,2,220,2,3,0,1,3,16,30,9,3,1760
1423,"120","RM",37,4435,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,4,"PConc",4,162,848,"GasA",5,2,4,0,848,1,3,5,0,1,"Attchd",4,2,3,140,0,1,"None",0,"WD","Normal",136500,0,686,1696,2,0,3,4,2,1,2,16,30,12,4,1680
1424,"80","RL",40,19690,"Pave","None","IR1","Lvl",4,"CulDSac",1,"Norm","Norm","1Fam","SLvl",6,7,"Flat","Tar&Grv","Plywood","Plywood","None",0,4,"CBlock",4,697,697,"GasA",3,2,4,0,2201,4,8,5,1,5,"Attchd",2,2,3,586,738,5,"None",0,"WD","Alloca",274970,0,0,2898,2,236,2,2,4,1,2,25,42,16,4,2160
1425,"20","RL",80,9503,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",5,5,"Hip","CompShg","HdBoard","HdBoard","None",0,3,"CBlock",2,193,1024,"GasA",3,2,4,0,1344,2,6,4,1,4,"Detchd",2,1,3,316,0,3,"None",0,"WD","Normal",144000,0,831,2368,2,28,2,2,3,2,3,16,25,9,3,1936
1426,"20","RL",80,10721,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",6,6,"Hip","CompShg","HdBoard","HdBoard","Stone",243,4,"CBlock",2,1252,1252,"GasA",5,2,4,0,1252,3,7,5,0,1,"Detchd",2,2,3,0,0,1,"None",0,"WD","Normal",142000,0,0,2504,1,39,2,2,2,1,2,16,36,12,4,2112
1427,"60","RL",81,10944,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",448,4,"PConc",2,223,1223,"GasA",5,2,4,0,2127,3,5,5,2,4,"Attchd",3,2,3,171,0,1,"None",0,"WD","Normal",271000,0,1000,3350,3.5,132,5,3,2,1,2,16,35,12,4,2100
1428,"50","RL",60,10930,"Pave","Grvl","Reg","Bnk",4,"Inside",1,"Artery","Norm","1Fam","1.5Fin",5,6,"Gable","CompShg","MetalSd","MetalSd","None",0,3,"CBlock",2,333,913,"GasA",3,2,3,0,1558,3,6,5,1,4,"Attchd",2,1,3,0,0,1,"None",0,"WD","Normal",140000,0,580,2471,2.5,0,2,2,2,2,2,16,30,9,3,1152
1429,"30","RM",60,7200,"Pave","None","Reg","Lvl",4,"Corner",1,"Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","MetalSd","MetalSd","Stone",294,3,"CBlock",2,278,788,"GasA",3,2,4,0,804,2,4,5,2,5,"Attchd",2,1,3,0,0,4,"None",0,"WD","Abnorml",119000,0,510,1592,2,154,2,2,0,3,1,16,35,12,4,960
1430,"20","RL",95,12546,"Pave","None","IR1","Lvl",4,"Corner",1,"Norm","Norm","1Fam","1Story",6,7,"Gable","CompShg","MetalSd","MetalSd","BrkFace",310,4,"CBlock",2,762,1440,"GasA",5,2,4,0,1440,3,7,5,1,4,"Attchd",4,2,3,0,0,1,"None",0,"WD","Normal",182900,0,678,2880,2,99,3,3,3,1,2,16,42,16,4,1868
1431,"60","RL",60,21930,"Pave","None","IR3","Lvl",4,"Inside",1,"RRAn","Norm","1Fam","2Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",4,732,732,"GasA",5,2,4,0,1838,4,7,5,1,5,"BuiltIn",4,2,3,100,0,1,"None",0,"WD","Normal",192140,1,0,2570,2.5,40,3,4,4,6,3,16,25,12,3,1488
1432,"120","RL",53,4928,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",6,6,"Gable","CompShg","Plywood","Plywood","None",0,3,"CBlock",2,0,958,"GasA",3,2,4,0,958,2,5,5,0,1,"Attchd",3,2,3,0,0,1,"None",0,"WD","Normal",143750,0,958,1916,2,60,2,3,1,1,2,16,36,9,3,1760
1433,"30","RL",60,10800,"Pave","Grvl","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",4,6,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,"BrkTil",2,656,656,"GasA",3,2,4,0,968,4,5,5,0,1,"Detchd",2,1,3,0,0,1,"None",0,"WD","Normal",64500,0,0,1624,2,0,2,1,3,5,2,9,24,9,3,648
1434,"60","RL",93,10261,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",318,3,"PConc",2,936,936,"GasA",5,2,4,0,1792,3,8,5,1,4,"Attchd",4,2,3,0,0,1,"None",0,"WD","Normal",186500,0,0,2728,3.5,0,3,3,2,1,3,16,30,9,3,1804
1435,"20","RL",80,17400,"Pave","None","Reg","Low",4,"Inside",2,"Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","BrkFace","BrkFace","None",0,3,"CBlock",2,190,1126,"GasA",2,2,4,0,1126,3,5,5,1,5,"Attchd",3,2,2,295,0,1,"None",0,"WD","Normal",160000,0,936,2252,3,41,2,3,4,1,3,16,25,9,3,1936
1436,"20","RL",80,8400,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",6,9,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",237,4,"CBlock",2,1319,1319,"GasA",3,2,4,0,1537,3,7,5,1,5,"Attchd",3,2,3,0,0,5,"None",0,"COD","Abnorml",174000,0,0,2856,2.5,36,2,2,2,5,3,16,54,16,4,1848
1437,"20","RL",60,9000,"Pave","None","Reg","Lvl",4,"FR2",1,"Norm","Norm","1Fam","1Story",4,6,"Gable","CompShg","HdBoard","HdBoard","None",0,3,"PConc",2,248,864,"GasA",3,2,4,0,864,3,5,5,0,1,"Detchd",2,2,3,0,0,3,"None",0,"WD","Normal",120500,0,616,1728,1,0,2,3,3,1,3,16,24,9,3,2112
1438,"20","RL",96,12444,"Pave","None","Reg","Lvl",4,"FR2",1,"Norm","Norm","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","Stone",426,5,"PConc",4,596,1932,"GasA",5,2,4,0,1932,2,7,5,1,5,"Attchd",4,3,3,0,0,1,"None",0,"New","Partial",394617,1,1336,3864,3,370,5,4,2,6,1,16,40,15,5,3096
1439,"20","RM",90,7407,"Pave","None","Reg","Lvl",4,"Inside",1,"Artery","Norm","1Fam","1Story",6,7,"Gable","CompShg","MetalSd","MetalSd","None",0,3,"CBlock",2,312,912,"GasA",3,2,3,0,1236,2,6,5,0,1,"Attchd",2,2,3,0,0,4,"None",0,"WD","Normal",149700,0,600,2148,2,316,2,2,0,3,2,16,42,9,3,3692
1440,"60","RL",80,11584,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","SLvl",7,6,"Hip","CompShg","HdBoard","HdBoard","BrkFace",96,3,"CBlock",2,114,539,"GasA",3,2,4,0,1725,3,6,5,1,4,"Attchd",3,2,3,0,0,1,"None",0,"WD","Normal",197000,0,425,2264,2.5,304,3,3,3,1,1,16,42,9,3,2200
1441,"70","RL",79,11526,"Pave","None","IR1","Bnk",4,"Inside",2,"Norm","Norm","1Fam","2.5Fin",6,7,"Gable","CompShg","MetalSd","MetalSd","None",0,3,"BrkTil",2,588,588,"GasA",2,2,4,384,2555,3,11,4,1,5,"Detchd",4,2,3,431,0,1,"None",0,"WD","Normal",191000,0,0,3143,2,0,4,1,2,3,2,16,42,9,3,2688
1442,"120","RM",35,4426,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",147,4,"PConc",4,151,848,"GasA",5,2,4,0,848,1,3,5,1,4,"Attchd",3,2,3,149,0,1,"None",0,"WD","Normal",149300,0,697,1696,2,0,3,4,2,1,3,16,30,12,4,1680
1443,"60","FV",85,11003,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",10,5,"Gable","CompShg","VinylSd","VinylSd","Stone",160,5,"PConc",4,252,1017,"GasA",5,2,4,0,2007,3,10,5,1,6,"Attchd",4,3,3,168,0,1,"None",0,"WD","Normal",310000,1,765,3024,3.5,52,4,4,1,6,2,16,50,15,5,3248
1444,"30","RL",66,8854,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1.5Unf",6,6,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,"BrkTil",2,952,952,"Grav",2,1,3,0,952,2,4,5,1,5,"Detchd",2,1,2,0,0,1,"None",0,"WD","Normal",121000,0,0,1904,1,138,2,1,1,2,3,6,36,9,2,576
1445,"20","RL",63,8500,"Pave","None","Reg","Lvl",4,"FR2",1,"Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",106,4,"PConc",4,1422,1422,"GasA",5,2,4,0,1422,3,7,5,0,1,"Attchd",3,2,3,192,0,1,"None",0,"WD","Normal",179600,0,0,2844,2,60,3,4,3,1,1,16,35,12,4,2504
1446,"85","RL",70,8400,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","SFoyer",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,"CBlock",5,0,814,"GasA",4,2,4,0,913,3,6,5,0,1,"Detchd",2,1,3,0,0,1,"None",0,"WD","Normal",129000,0,814,1727,2,252,2,2,3,1,3,16,30,9,3,960
1447,"20","RL",100,26142,"Pave","None","IR1","Lvl",4,"CulDSac",1,"Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","HdBoard","HdBoard","BrkFace",189,3,"CBlock",2,595,1188,"GasA",3,2,4,0,1188,3,6,5,0,1,"Attchd",2,1,2,261,0,1,"None",0,"WD","Normal",157900,0,593,2376,1,39,2,2,0,1,2,16,35,9,3,1248
1448,"60","RL",80,10000,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",438,4,"PConc",2,141,1220,"GasA",5,2,4,0,2090,3,8,5,1,4,"Attchd",3,2,3,0,0,1,"None",0,"WD","Normal",240000,0,1079,3310,3.5,65,3,3,3,3,1,16,40,12,4,2224
1449,"50","RL",70,11767,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",4,7,"Gable","CompShg","MetalSd","HdBoard","None",0,3,"CBlock",2,560,560,"GasA",4,1,4,0,1346,2,6,4,0,1,"Detchd",2,1,3,168,0,3,"None",0,"WD","Normal",112000,0,0,1906,1.5,24,2,1,3,4,3,12,28,9,3,1152
1450,"180","RM",21,1533,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","Twnhs","SFoyer",5,7,"Gable","CompShg","CemntBd","CmentBd","None",0,3,"CBlock",4,77,630,"GasA",5,2,4,0,630,1,3,5,0,1,"None",1,0,3,0,0,1,"None",0,"WD","Abnorml",92000,0,553,1260,2,0,1,3,4,1,2,1,35,9,5,0
1451,"90","RL",60,9000,"Pave","None","Reg","Lvl",4,"FR2",1,"Norm","Norm","Duplex","2Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,"CBlock",2,896,896,"GasA",3,2,4,0,1792,4,8,5,0,1,"None",1,0,3,32,0,1,"None",0,"WD","Normal",136000,0,0,2688,3,45,2,3,1,1,2,1,25,9,6,0
1452,"20","RL",78,9262,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","CemntBd","CmentBd","Stone",194,4,"PConc",2,1573,1573,"GasA",5,2,4,0,1578,3,7,5,1,5,"Attchd",4,3,3,0,0,1,"None",0,"New","Partial",287090,1,0,3151,2,36,4,4,1,5,3,16,40,12,5,3360
1453,"180","RM",35,3675,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","SLvl",5,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,3,"PConc",5,0,547,"GasA",4,2,4,0,1072,2,5,5,0,1,"Basment",4,2,3,0,0,1,"None",0,"WD","Normal",145000,1,547,1619,2,28,2,4,4,6,3,16,25,9,3,2100
1454,"20","RL",90,17217,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,"PConc",2,1140,1140,"GasA",5,2,4,0,1140,3,6,5,0,1,"None",1,0,3,36,0,1,"None",0,"WD","Abnorml",84500,1,0,2280,1,56,2,4,4,6,3,1,25,9,3,0
1455,"20","FV",62,7500,"Pave","Pave","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",2,811,1221,"GasA",5,2,4,0,1221,2,6,5,0,1,"Attchd",3,2,3,0,0,1,"None",0,"WD","Normal",185000,0,410,2442,3,113,4,4,1,5,2,16,35,12,4,1600
1456,"60","RL",62,7917,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,"PConc",2,953,953,"GasA",5,2,4,0,1647,3,7,5,1,4,"Attchd",3,2,3,0,0,1,"None",0,"WD","Normal",175000,0,0,2600,2.5,40,3,3,3,4,2,16,30,9,3,1840
1457,"20","RL",85,13175,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","Plywood","Plywood","Stone",119,3,"CBlock",2,589,1542,"GasA",3,2,4,0,2073,3,7,4,2,4,"Attchd",2,2,3,349,0,4,"None",0,"WD","Normal",210000,0,953,3615,3,0,3,3,0,2,1,16,36,9,3,2000
1458,"70","RL",66,9042,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",7,9,"Gable","CompShg","CemntBd","CmentBd","None",0,5,"Stone",2,877,1152,"GasA",5,2,4,0,2340,4,9,5,2,5,"Attchd",3,1,3,0,0,5,"Shed",2500,"WD","Normal",266500,0,275,3492,2,60,4,2,0,5,3,16,63,20,4,1008
